25fv47	5501.845888286753	185.73760986328125
80bau3b	987224.1924090906	574.8205184936523
adlittle	225494.9631623929	0.7741451263427734
afiro	-464.75314285714285	0.07104873657226562
agg	-35991767.286576524	2.6934146881103516
agg2	-20239252.355977107	2.5315284729003906
agg3	10312115.93508924	2.2611618041992188
bandm	-158.62801845012072	20.566225051879883
beaconfd	33592.48580719985	1.5532970428466797
blend	-30.81214984582835	0.6232261657714844
bnl1	1977.629561522891	44.87872123718262
bnl2	1811.2365403585468	428.36928367614746
boeing1	-335.21356750712664	9.012699127197266
boeing2	-315.01872801520284	1.718759536743164
bore3d	1373.080394208493	2.5131702423095703
brandy	1518.5098964881283	8.226156234741211
capri	2690.0129137681606	5.425214767456055
cycle	-5.226393024894102	180.9542179107666
czprob	2185196.698856578	78.32050323486328
d2q06c	122784.21081418944	1728.450059890747
d6cube	315.4916666666662	557.880163192749
degen2	-1435.178	28.15866470336914
degen3	-987.2940000000006	336.961030960083
dfl001	11266396.046671042	26272.0205783844
e226	-25.86492906637055	6.585121154785156
etamacro	-755.7152332045935	9.195327758789062
fffff800	555679.5648174969	16.072750091552734
finnis	172791.0655956116	8.062362670898438
fit1d	-9146.378092420928	21.004438400268555
fit1p	9146.378092420933	56.790828704833984
fit2d	-68464.2932938321	2427.5033473968506
fit2p	68464.2932938319	3516.4453983306885
forplan	-664.2189612722026	5.249738693237305
ganges	-109585.73612927808	44.73304748535156
gfrd-pnc	6902235.999548812	14.060735702514648
greenbea	-72555248.12984595	990.8232688903809
greenbeb	-4302260.261206586	780.7362079620361
grow15	-106870941.29357532	18.662214279174805
grow22	-160834336.48256317	46.06008529663086
grow7	-47787811.81471155	5.286216735839844
israel	-896644.821863046	2.6214122772216797
kb2	-1749.9001299062031	0.5393028259277344
lotfi	-25.264706061880002	1.3897418975830078
maros-r7	1497185.1664796427	1407.4115753173828
maros	-58063.743701125866	111.87124252319336
modszk1	320.61972906416173	43.94268989562988
nesm	14076036.487562705	198.2591152191162
perold	-9380.755278235172	158.10036659240723
pilot.ja	-6113.136465581341	512.5296115875244
pilot	-557.4897292893373	1901.7539024353027
pilot.we	-2720107.532845011	210.07084846496582
pilot4	-2581.139258883889	63.70878219604492
pilot87	301.71069804277323	4743.424415588379
pilotnov	-4497.2761882188715	201.59626007080078
recipe	-266.61600000000027	0.2560615539550781
sc105	-52.202061211707324	0.6175041198730469
sc205	-52.20206121170686	2.8340816497802734
sc50a	-64.57507705856449	0.16808509826660156
sc50b	-69.99999999999994	0.17499923706054688
scagr25	-14753433.060768532	12.63117790222168
scagr7	-2331389.824330985	1.2755393981933594
scfxm1	18416.759028348944	7.474422454833984
scfxm2	36660.261564998815	24.76954460144043
scfxm3	54901.254549751466	50.1554012298584
scorpion	1878.1248227381068	4.204988479614258
scrs8	904.296953800881	20.535945892333984
scsd1	8.666666674333369	1.6183853149414062
scsd6	50.50000007826239	6.798267364501953
scsd8	904.9999999254647	38.735151290893555
sctap1	1412.2500000000002	6.177663803100586
sctap2	1724.807142857143	70.19352912902832
sctap3	1424.0	112.75196075439453
seba	15711.599999999999	12.057781219482422
share1b	-76589.31857918568	3.190755844116211
share2b	-415.7322407414203	0.6022453308105469
shell	1208825346.0	12.675762176513672
ship04l	1793324.537970356	7.500886917114258
ship04s	1798714.7004453908	5.913734436035156
ship08l	1909055.211389131	29.978036880493164
ship08s	1920098.210534618	16.504764556884766
ship12l	1470187.9193292663	47.39880561828613
ship12s	1489236.134406133	29.998302459716797
sierra	15394362.183631929	21.982192993164062
stair	-251.2669511929631	18.675804138183594
standata	1257.6995	1.1458396911621094
standmps	1406.0175000000002	5.525827407836914
stocfor1	-41131.976219436234	0.6866455078125
stocfor2	-39024.408537882126	113.69776725769043
tuff	0.2921477649694337	11.286735534667969
vtp.base	129831.46246136139	2.5861263275146484
wood1p	1.4429024115734097	41.68081283569336
woodw	1.3044763330842293	157.61375427246094
